protocol,train_mode,test_mode,outer_fold,metrics_path,accuracy,precision,recall,specificity,f1,roc_auc,n_rows,threshold,tn,fp,fn,tp
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_036,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_036/unbalanced_20_80/metrics.json,0.9788235294117648,0.9648318042813455,0.9279411764705883,0.9915441176470589,0.9460269865067465,0.9968431012110726,3400,0.8019686937332153,2697,23,49,631
seizure,unbalanced_20_80,balanced_50_50,outer_fold_037,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_037/balanced_50_50/metrics.json,0.9769736842105263,0.9931972789115646,0.9605263157894737,0.993421052631579,0.9765886287625417,0.9976125346260388,1520,0.9027535319328308,755,5,30,730
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_037,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_037/unbalanced_20_80/metrics.json,0.9844736842105263,0.9617918313570487,0.9605263157894737,0.9904605263157895,0.9611586570111916,0.9973653912742382,3800,0.9027535319328308,3011,29,30,730
seizure,unbalanced_20_80,balanced_50_50,outer_fold_038,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_038/balanced_50_50/metrics.json,0.883362676056338,0.9728555917480999,0.7887323943661971,0.9779929577464789,0.8711716091395236,0.9745578444257091,2272,0.5787816643714905,1111,25,240,896
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_038,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_038/unbalanced_20_80/metrics.json,0.9431338028169014,0.9152196118488254,0.7887323943661971,0.9817341549295775,0.8472813238770687,0.9769367746974805,5680,0.5787816643714905,4461,83,240,896
seizure,unbalanced_20_80,balanced_50_50,outer_fold_039,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_039/balanced_50_50/metrics.json,0.7852941176470588,0.9641148325358851,0.5926470588235294,0.9779411764705882,0.7340619307832423,0.933533196366782,2720,0.9395303726196289,1330,30,554,806
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_039,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_039/unbalanced_20_80/metrics.json,0.8989853438556934,0.8546042003231018,0.5963923337091319,0.9746335963923337,0.702523240371846,0.9339787154806557,4435,0.9395303726196289,3458,90,358,529
seizure,unbalanced_20_80,balanced_50_50,outer_fold_040,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_040/balanced_50_50/metrics.json,0.7744708994708994,0.9452789699570815,0.5826719576719577,0.9662698412698413,0.720949263502455,0.8784534132583075,3024,0.535271406173706,1461,51,631,881
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_040,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_040/unbalanced_20_80/metrics.json,0.8895152198421646,0.8058551617873652,0.5896279594137542,0.9644870349492672,0.6809895833333334,0.8813778250032729,4435,0.535271406173706,3422,126,364,523
seizure,unbalanced_20_80,balanced_50_50,outer_fold_041,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_041/balanced_50_50/metrics.json,0.9036654135338346,0.9693989071038251,0.8336466165413534,0.9736842105263158,0.8964123294593229,0.9678357665780994,2128,0.7521846294403076,1036,28,177,887
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_041,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_041/unbalanced_20_80/metrics.json,0.9404735062006765,0.8601156069364162,0.8387824126268321,0.9658962795941376,0.8493150684931507,0.9673309446610125,4435,0.7521846294403076,3427,121,143,744
seizure,unbalanced_20_80,balanced_50_50,outer_fold_042,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_042/balanced_50_50/metrics.json,0.8242924528301887,0.9725085910652921,0.6674528301886793,0.9811320754716981,0.7916083916083917,0.9380778796329259,2544,0.8422487378120422,1248,24,423,849
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_042,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_042/unbalanced_20_80/metrics.json,0.9204058624577227,0.9057750759878419,0.6719278466741826,0.9825253664036077,0.7715210355987054,0.9403636899776174,4435,0.8422487378120422,3486,62,291,596
seizure,unbalanced_20_80,balanced_50_50,outer_fold_043,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_043/balanced_50_50/metrics.json,0.6970057034220533,0.9803012746234068,0.40209125475285173,0.9919201520912547,0.5702730030333671,0.9208191621246512,4208,0.7921832203865051,2087,17,1258,846
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_043,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_043/unbalanced_20_80/metrics.json,0.868771138669673,0.9088471849865952,0.38218714768883877,0.9904171364148816,0.5380952380952381,0.9235518938849903,4435,0.7921832203865051,3514,34,548,339
seizure,unbalanced_20_80,balanced_50_50,outer_fold_044,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_044/balanced_50_50/metrics.json,0.9057539682539683,0.8738574040219378,0.9484126984126984,0.8630952380952381,0.9096098953377736,0.9822924540186444,1008,0.6848874092102051,435,69,26,478
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_044,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_044/unbalanced_20_80/metrics.json,0.8912698412698413,0.6584022038567493,0.9484126984126984,0.876984126984127,0.7772357723577237,0.9830266597379693,2520,0.6848874092102051,1768,248,26,478
seizure,unbalanced_20_80,balanced_50_50,outer_fold_045,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_045/balanced_50_50/metrics.json,0.9150641025641025,0.8678977272727273,0.9791666666666666,0.8509615384615384,0.9201807228915663,0.9887127095660749,1248,0.3793601989746094,531,93,13,611
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_045,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_045/unbalanced_20_80/metrics.json,0.8740384615384615,0.6165489404641776,0.9791666666666666,0.8477564102564102,0.756656346749226,0.9887499486357659,3120,0.3793601989746094,2116,380,13,611
seizure,unbalanced_20_80,balanced_50_50,outer_fold_046,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_046/balanced_50_50/metrics.json,0.9160714285714285,0.8573619631901841,0.9982142857142857,0.8339285714285715,0.9224422442244224,0.9974170918367347,1120,0.7152656316757202,467,93,1,559
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_046,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_046/unbalanced_20_80/metrics.json,0.8757142857142857,0.6169977924944813,0.9982142857142857,0.8450892857142858,0.762619372442019,0.9974808673469389,2800,0.7152656316757202,1893,347,1,559
seizure,unbalanced_20_80,balanced_50_50,outer_fold_047,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_047/balanced_50_50/metrics.json,0.9262295081967213,0.9502164502164502,0.8995901639344263,0.9528688524590164,0.9242105263157895,0.9352912523515184,976,0.9249308109283447,465,23,49,439
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_047,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_047/unbalanced_20_80/metrics.json,0.9336065573770492,0.7952898550724637,0.8995901639344263,0.9421106557377049,0.8442307692307692,0.9353195965466272,2440,0.9249308109283447,1839,113,49,439
seizure,unbalanced_20_80,balanced_50_50,outer_fold_048,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_048/balanced_50_50/metrics.json,0.9430147058823529,0.9878542510121457,0.8970588235294118,0.9889705882352942,0.9402697495183044,0.9969047361591695,544,0.8250734210014343,269,3,28,244
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_048,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_048/unbalanced_20_80/metrics.json,0.9705882352941176,0.953125,0.8970588235294118,0.9889705882352942,0.9242424242424244,0.9961342993079585,1360,0.8250734210014343,1076,12,28,244
seizure,unbalanced_20_80,balanced_50_50,outer_fold_049,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_049/balanced_50_50/metrics.json,0.9601449275362319,0.9980392156862745,0.9221014492753623,0.9981884057971014,0.9585687382297551,0.9953463032976265,1104,0.854675829410553,551,1,43,509
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_049,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_049/unbalanced_20_80/metrics.json,0.980072463768116,0.9769673704414588,0.9221014492753623,0.9945652173913043,0.9487418452935695,0.9950025270426381,2760,0.854675829410553,2196,12,43,509
seizure,unbalanced_20_80,balanced_50_50,outer_fold_050,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_050/balanced_50_50/metrics.json,0.9580078125,0.9936842105263158,0.921875,0.994140625,0.9564336372847011,0.9622535705566406,1024,0.7050603628158569,509,3,40,472
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_050,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_050/unbalanced_20_80/metrics.json,0.97890625,0.9711934156378601,0.921875,0.9931640625,0.9458917835671342,0.9627466201782227,2560,0.7050603628158569,2034,14,40,472
seizure,unbalanced_20_80,balanced_50_50,outer_fold_051,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_051/balanced_50_50/metrics.json,0.8782894736842105,1.0,0.756578947368421,1.0,0.8614232209737828,0.9899055478608803,912,0.8616935014724731,456,0,111,345
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_051,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_051/unbalanced_20_80/metrics.json,0.9478070175438597,0.9773371104815864,0.756578947368421,0.9956140350877193,0.8529048207663783,0.988163425284703,2280,0.8616935014724731,1816,8,111,345
seizure,unbalanced_20_80,balanced_50_50,outer_fold_052,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_052/balanced_50_50/metrics.json,0.9716666666666667,0.9930313588850174,0.95,0.9933333333333333,0.9710391822827938,0.9955583333333334,1200,0.7794713377952576,596,4,30,570
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_052,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_052/unbalanced_20_80/metrics.json,0.9846666666666667,0.9726962457337884,0.95,0.9933333333333333,0.9612141652613828,0.9956305555555556,3000,0.7794713377952576,2384,16,30,570
seizure,unbalanced_20_80,balanced_50_50,outer_fold_053,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_053/balanced_50_50/metrics.json,0.9183238636363636,0.9804241435562806,0.8536931818181818,0.9829545454545454,0.9126803340926346,0.9529706466296489,1408,0.7608936429023743,692,12,103,601
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_053,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_053/unbalanced_20_80/metrics.json,0.9588068181818182,0.9346811819595645,0.8536931818181818,0.9850852272727273,0.8923533778767632,0.9535363567762138,3520,0.7608936429023743,2774,42,103,601
seizure,unbalanced_20_80,balanced_50_50,outer_fold_054,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_054/balanced_50_50/metrics.json,0.8926886792452831,0.9882697947214076,0.7948113207547169,0.9905660377358491,0.8810457516339869,0.9666696333214667,848,0.5947770476341248,420,4,87,337
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_054,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_054/unbalanced_20_80/metrics.json,0.9523584905660377,0.9601139601139601,0.7948113207547169,0.9917452830188679,0.8696774193548387,0.9703756341224635,2120,0.5947770476341248,1682,14,87,337
seizure,unbalanced_20_80,balanced_50_50,outer_fold_055,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_055/balanced_50_50/metrics.json,0.9672619047619048,0.9485714285714286,0.9880952380952381,0.9464285714285714,0.967930029154519,0.9973781179138322,336,0.5980789661407471,159,9,2,166
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_055,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_055/unbalanced_20_80/metrics.json,0.9571428571428572,0.83,0.9880952380952381,0.9494047619047619,0.9021739130434783,0.9974312641723356,840,0.5980789661407471,638,34,2,166
seizure,unbalanced_20_80,balanced_50_50,outer_fold_056,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_056/balanced_50_50/metrics.json,0.9193548387096774,0.9905660377358491,0.8467741935483871,0.9919354838709677,0.9130434782608696,0.9957075962539023,496,0.9553959965705872,246,2,38,210
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_056,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_056/unbalanced_20_80/metrics.json,0.9620967741935483,0.958904109589041,0.8467741935483871,0.9909274193548387,0.8993576017130621,0.995666948491155,1240,0.9553959965705872,983,9,38,210
seizure,unbalanced_20_80,balanced_50_50,outer_fold_057,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_057/balanced_50_50/metrics.json,0.925207756232687,0.9811912225705329,0.8670360110803325,0.9833795013850416,0.9205882352941176,0.9747076449689611,2888,0.5225288271903992,1420,24,192,1252
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_057,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_057/unbalanced_20_80/metrics.json,0.9678670360110804,0.9316239316239316,0.9058171745152355,0.9833795013850416,0.9185393258426966,0.9774403204395301,1805,0.5225288271903992,1420,24,34,327
seizure,unbalanced_20_80,balanced_50_50,outer_fold_058,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_058/balanced_50_50/metrics.json,0.7791666666666667,0.9685314685314685,0.5770833333333333,0.98125,0.7232375979112272,0.896892361111111,960,0.8288552165031433,471,9,203,277
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_058,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_058/unbalanced_20_80/metrics.json,0.9002247191011236,0.8885017421602788,0.5730337078651685,0.9820224719101124,0.6967213114754098,0.9036901906324959,2225,0.8288552165031433,1748,32,190,255
seizure,unbalanced_20_80,balanced_50_50,outer_fold_059,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_059/balanced_50_50/metrics.json,0.8528225806451613,0.9834254143646409,0.717741935483871,0.9879032258064516,0.8298368298368299,0.9806191467221643,496,0.8817641735076904,245,3,70,178
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_059,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_059/unbalanced_20_80/metrics.json,0.9338709677419355,0.9368421052631579,0.717741935483871,0.9879032258064516,0.812785388127854,0.9792655762226846,1240,0.8817641735076904,980,12,70,178
seizure,unbalanced_20_80,balanced_50_50,outer_fold_060,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_060/balanced_50_50/metrics.json,0.8229166666666666,0.9558823529411765,0.6770833333333334,0.96875,0.7926829268292684,0.9649522569444445,192,0.7882474064826965,93,3,31,65
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_060,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_060/unbalanced_20_80/metrics.json,0.9229166666666667,0.9154929577464789,0.6770833333333334,0.984375,0.7784431137724552,0.9716796875,480,0.7882474064826965,378,6,31,65
seizure,unbalanced_20_80,balanced_50_50,outer_fold_061,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_061/balanced_50_50/metrics.json,0.6846590909090909,0.922077922077922,0.4034090909090909,0.9659090909090909,0.5612648221343873,0.8117252066115703,352,0.6907153725624084,170,6,105,71
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_061,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_061/unbalanced_20_80/metrics.json,0.8625,0.8160919540229885,0.4034090909090909,0.9772727272727273,0.5399239543726236,0.8030410640495869,880,0.6907153725624084,688,16,105,71
seizure,unbalanced_20_80,balanced_50_50,outer_fold_062,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_062/balanced_50_50/metrics.json,0.9276315789473685,0.9710144927536232,0.881578947368421,0.9736842105263158,0.9241379310344827,0.9839854570637119,304,0.6670013070106506,148,4,18,134
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_062,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_062/unbalanced_20_80/metrics.json,0.9618421052631579,0.9241379310344827,0.881578947368421,0.9819078947368421,0.9023569023569024,0.986182046398892,760,0.6670013070106506,597,11,18,134
seizure,unbalanced_20_80,balanced_50_50,outer_fold_063,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_063/balanced_50_50/metrics.json,0.5825,0.9714285714285714,0.17,0.995,0.28936170212765955,0.87635,400,0.9466322064399719,199,1,166,34
